Location,Date,Age,Length
BR,16-May-98,2,109
BR,16-May-98,2,110
BR,16-May-98,2,114
BR,16-May-98,2,118
BR,16-May-98,2,123
BR,16-May-98,2,112
BR,16-May-98,2,108
BR,16-May-98,2,108
BR,16-May-98,2,106
BR,16-May-98,2,112
BR,16-May-98,2,115
BR,16-May-98,2,108
BR,16-May-98,2,106
BR,16-May-98,2,108
BR,16-May-98,2,107
BR,17-May-98,2,108
BR,17-May-98,2,108
BR,17-May-98,2,113
BR,17-May-98,2,103
BR,17-May-98,2,116
BR,17-May-98,2,106
BR,17-May-98,2,114
BR,22-May-99,1,83
BR,26-May-99,1,88
BR,26-May-99,1,102
BR,27-May-99,1,108
BR,27-May-99,1,86
BR,29-May-99,1,95
BR,29-May-99,1,94
BR,29-May-99,1,100
BR,30-May-99,1,118
BR,30-May-99,1,102
BR,30-May-99,1,96
BR,30-May-99,1,89
BR,31-May-99,1,100
BR,31-May-99,1,102
BR,31-May-99,1,98
BR,31-May-99,1,104
BR,31-May-99,1,99
BR,31-May-99,1,100
BR,31-May-99,1,112
BR,31-May-99,1,112
BR,31-May-99,1,96
BR,1-Jun-99,1,98
BR,1-Jun-99,1,90
BR,1-Jun-99,1,97
BR,1-Jun-99,1,103
BR,1-Jun-99,1,100
BR,1-Jun-99,1,95
BR,1-Jun-99,1,89
BR,1-Jun-99,1,87
BR,1-Jun-99,1,106
BR,1-Jun-99,1,100
BR,1-Jun-99,1,102
BR,2-Jun-99,1,82
BR,2-Jun-99,1,107
BR,3-Jun-99,1,96
BR,3-Jun-99,1,114
BR,3-Jun-99,1,97
BR,3-Jun-99,1,100
BR,3-Jun-99,1,93
BR,3-Jun-99,1,88
BR,3-Jun-99,1,85
BR,3-Jun-99,1,83
BR,3-Jun-99,1,89
BR,3-Jun-99,1,88
BR,3-Jun-99,1,96
BR,4-Jun-99,1,116
BR,4-Jun-99,1,84
BR,4-Jun-99,1,107
BR,4-Jun-99,1,102
BR,5-Jun-99,1,94
BR,5-Jun-99,1,117
BR,5-Jun-99,1,116
BR,6-Jun-99,1,99
BR,6-Jun-99,1,113
BR,6-Jun-99,1,94
BR,6-Jun-99,1,92
BR,7-Jun-99,1,100
BR,7-Jun-99,1,86
BR,7-Jun-99,1,98
BR,7-Jun-99,1,106
BR,8-Jun-99,1,106
BR,8-Jun-99,1,95
BR,8-Jun-99,1,98
BR,8-Jun-99,1,116
BR,8-Jun-99,1,98
BR,8-Jun-99,1,100
BR,9-Jun-99,1,104
BR,9-Jun-99,1,93
BR,9-Jun-99,1,94
BR,9-Jun-99,1,95
BR,9-Jun-99,1,88
BR,9-Jun-99,1,89
BR,10-Jun-99,1,95
BR,10-Jun-99,1,97
BR,10-Jun-99,1,99
BR,10-Jun-99,1,100
BR,10-Jun-99,1,95
BR,10-Jun-99,1,104
BR,11-Jun-99,1,92
BR,11-Jun-99,1,101
BR,11-Jun-99,1,94
BR,11-Jun-99,1,103
BR,11-Jun-99,1,97
BR,12-Jun-99,1,96
BR,12-Jun-99,1,101
BR,12-Jun-99,1,105
BR,12-Jun-99,1,92
BR,12-Jun-99,1,86
BR,13-Jun-99,1,105
BR,13-Jun-99,1,104
BR,13-Jun-99,1,97
BR,13-Jun-99,1,105
BR,13-Jun-99,1,95
BR,14-Jun-99,1,105
BR,14-Jun-99,1,106
BR,14-Jun-99,1,112
BR,14-Jun-99,1,95
BR,14-Jun-99,1,96
BR,14-Jun-99,1,92
BR,15-Jun-99,1,102
BR,15-Jun-99,1,100
BR,15-Jun-99,1,95
BR,16-Jun-99,1,96
BR,20-May-99,2,105
BR,23-May-99,2,98
BR,23-May-99,2,140
BR,23-May-99,2,116
BR,23-May-99,2,112
BR,24-May-99,2,125
BR,24-May-99,2,123
BR,24-May-99,2,137
BR,25-May-99,2,130
BR,25-May-99,2,112
BR,25-May-99,2,122
BR,25-May-99,2,129
BR,27-May-99,2,111
BR,27-May-99,2,105
BR,27-May-99,2,92
BR,28-May-99,2,118
BR,28-May-99,2,94
BR,28-May-99,2,116
BR,28-May-99,2,97
BR,29-May-99,2,112
BR,29-May-99,2,140
BR,29-May-99,2,110
BR,29-May-99,2,123
BR,29-May-99,2,104
BR,30-May-99,2,115
BR,30-May-99,2,108
BR,30-May-99,2,116
BR,30-May-99,2,102
BR,31-May-99,2,109
BR,31-May-99,2,117
BR,31-May-99,2,108
BR,31-May-99,2,112
BR,31-May-99,2,105
BR,31-May-99,2,122
BR,31-May-99,2,120
BR,1-Jun-99,2,117
BR,1-Jun-99,2,131
BR,1-Jun-99,2,114
BR,1-Jun-99,2,111
BR,1-Jun-99,2,103
BR,1-Jun-99,2,111
BR,1-Jun-99,2,118
BR,1-Jun-99,2,99
BR,2-Jun-99,2,110
BR,2-Jun-99,2,125
BR,3-Jun-99,2,105
BR,3-Jun-99,2,113
BR,4-Jun-99,2,100
BR,4-Jun-99,2,116
BR,6-Jun-99,2,112
BR,7-Jun-99,2,114
BR,11-Jun-99,2,97
BR,16-May-99,3,158
HS,23-Apr-00,1,95
HS,1-May-00,1,93
HS,2-May-00,1,108
HS,2-May-00,1,96
HS,4-May-00,1,108
HS,5-May-00,1,101
HS,5-May-00,1,102
HS,5-May-00,1,119
HS,7-May-00,1,93
HS,7-May-00,1,110
HS,7-May-00,1,106
HS,7-May-00,1,110
HS,8-May-00,1,105
HS,8-May-00,1,118
HS,8-May-00,1,101
HS,8-May-00,1,109
HS,8-May-00,1,101
HS,8-May-00,1,108
HS,8-May-00,1,110
HS,9-May-00,1,106
HS,9-May-00,1,114
HS,9-May-00,1,106
HS,9-May-00,1,108
HS,9-May-00,1,103
HS,9-May-00,1,110
HS,9-May-00,1,98
HS,9-May-00,1,97
HS,9-May-00,1,100
HS,10-May-00,1,106
HS,10-May-00,1,102
HS,10-May-00,1,113
HS,10-May-00,1,108
HS,10-May-00,1,96
HS,10-May-00,1,99
HS,10-May-00,1,109
HS,10-May-00,1,100
HS,10-May-00,1,95
HS,10-May-00,1,108
HS,10-May-00,1,101
HS,11-May-00,1,102
HS,11-May-00,1,114
HS,11-May-00,1,109
HS,11-May-00,1,98
HS,11-May-00,1,113
HS,11-May-00,1,128
HS,11-May-00,1,114
HS,11-May-00,1,103
HS,12-May-00,1,105
HS,12-May-00,1,104
HS,13-May-00,1,106
HS,13-May-00,1,118
HS,13-May-00,1,115
HS,13-May-00,1,107
HS,14-May-00,1,115
HS,14-May-00,1,112
HS,14-May-00,1,99
HS,15-May-00,1,114
HS,15-May-00,1,108
HS,15-May-00,1,122
HS,16-May-00,1,113
HS,16-May-00,1,111
HS,16-May-00,1,105
HS,16-May-00,1,96
HS,16-May-00,1,120
HS,16-May-00,1,129
HS,17-May-00,1,111
HS,17-May-00,1,108
HS,17-May-00,1,106
HS,17-May-00,1,93
HS,17-May-00,1,98
HS,18-May-00,1,107
HS,18-May-00,1,112
HS,18-May-00,1,108
HS,18-May-00,1,106
HS,18-May-00,1,98
HS,19-May-00,1,112
HS,19-May-00,1,118
HS,19-May-00,1,118
HS,19-May-00,1,106
HS,20-May-00,1,119
HS,20-May-00,1,107
HS,20-May-00,1,98
HS,20-May-00,1,97
HS,20-May-00,1,112
HS,22-May-00,1,126
HS,22-May-00,1,115
HS,23-May-00,1,114
HS,23-May-00,1,104
HS,23-May-00,1,103
HS,24-May-00,1,118
HS,27-May-00,1,117
HS,27-May-00,1,121
HS,27-May-00,1,111
HS,1-May-00,2,132
HS,2-May-00,2,112
HS,4-May-00,2,130
HS,4-May-00,2,121
HS,4-May-00,2,150
HS,5-May-00,2,137
HS,5-May-00,2,139
HS,5-May-00,2,131
HS,5-May-00,2,129
HS,5-May-00,2,145
HS,6-May-00,2,132
HS,6-May-00,2,144
HS,8-May-00,2,125
HS,8-May-00,2,130
HS,8-May-00,2,125
HS,8-May-00,2,132
HS,8-May-00,2,120
HS,8-May-00,2,139
HS,8-May-00,2,127
HS,8-May-00,2,131
HS,8-May-00,2,120
HS,9-May-00,2,121
HS,9-May-00,2,131
HS,9-May-00,2,127
HS,9-May-00,2,129
HS,9-May-00,2,128
HS,9-May-00,2,124
HS,9-May-00,2,127
HS,9-May-00,2,135
HS,9-May-00,2,125
HS,9-May-00,2,130
HS,10-May-00,2,127
HS,10-May-00,2,132
HS,10-May-00,2,120
HS,11-May-00,2,121
HS,11-May-00,2,124
HS,11-May-00,2,132
HS,11-May-00,2,123
HS,11-May-00,2,146
HS,11-May-00,2,136
HS,11-May-00,2,131
HS,12-May-00,2,137
HS,12-May-00,2,132
HS,12-May-00,2,100
HS,13-May-00,2,122
HS,13-May-00,2,137
HS,14-May-00,2,144
HS,14-May-00,2,126
HS,14-May-00,2,122
HS,15-May-00,2,140
HS,17-May-00,2,132
HS,18-May-00,2,135
HS,19-May-00,2,127
HS,19-May-00,2,141
HS,22-May-00,2,128
HS,24-Apr-01,1,99
HS,25-Apr-01,1,97
HS,25-Apr-01,1,92
HS,27-Apr-01,1,100
HS,29-Apr-01,1,106
HS,30-Apr-01,1,100
HS,30-Apr-01,1,102
HS,30-Apr-01,1,127
HS,1-May-01,1,110
HS,1-May-01,1,100
HS,1-May-01,1,123
HS,1-May-01,1,116
HS,1-May-01,1,106
HS,1-May-01,1,94
HS,1-May-01,1,122
HS,2-May-01,1,115
HS,2-May-01,1,117
HS,2-May-01,1,109
HS,2-May-01,1,99
HS,2-May-01,1,98
HS,2-May-01,1,121
HS,3-May-01,1,123
HS,3-May-01,1,112
HS,3-May-01,1,97
HS,3-May-01,1,122
HS,3-May-01,1,118
HS,4-May-01,1,104
HS,4-May-01,1,108
HS,4-May-01,1,119
HS,4-May-01,1,115
HS,5-May-01,1,112
HS,5-May-01,1,130
HS,5-May-01,1,118
HS,5-May-01,1,120
HS,5-May-01,1,125
HS,5-May-01,1,111
HS,5-May-01,1,110
HS,5-May-01,1,112
HS,5-May-01,1,109
HS,5-May-01,1,88
HS,5-May-01,1,120
HS,5-May-01,1,112
HS,5-May-01,1,105
HS,5-May-01,1,107
HS,6-May-01,1,105
HS,6-May-01,1,102
HS,6-May-01,1,110
HS,6-May-01,1,106
HS,6-May-01,1,117
HS,6-May-01,1,121
HS,6-May-01,1,101
HS,6-May-01,1,107
HS,7-May-01,1,118
HS,7-May-01,1,98
HS,7-May-01,1,124
HS,7-May-01,1,112
HS,8-May-01,1,99
HS,8-May-01,1,106
HS,8-May-01,1,113
HS,8-May-01,1,113
HS,8-May-01,1,114
HS,8-May-01,1,94
HS,8-May-01,1,111
HS,8-May-01,1,126
HS,8-May-01,1,110
HS,8-May-01,1,112
HS,8-May-01,1,102
HS,8-May-01,1,108
HS,8-May-01,1,105
HS,8-May-01,1,119
HS,8-May-01,1,103
HS,8-May-01,1,103
HS,8-May-01,1,96
HS,8-May-01,1,112
HS,8-May-01,1,95
HS,8-May-01,1,113
HS,8-May-01,1,109
HS,8-May-01,1,109
HS,8-May-01,1,101
HS,9-May-01,1,125
HS,9-May-01,1,115
HS,9-May-01,1,108
HS,9-May-01,1,122
HS,9-May-01,1,128
HS,9-May-01,1,112
HS,9-May-01,1,103
HS,9-May-01,1,105
HS,9-May-01,1,106
HS,9-May-01,1,106
HS,9-May-01,1,110
HS,9-May-01,1,118
HS,9-May-01,1,114
HS,10-May-01,1,118
HS,10-May-01,1,116
HS,10-May-01,1,115
HS,10-May-01,1,115
HS,10-May-01,1,112
HS,10-May-01,1,115
HS,11-May-01,1,118
HS,11-May-01,1,122
HS,11-May-01,1,115
HS,11-May-01,1,115
HS,11-May-01,1,102
HS,11-May-01,1,104
HS,12-May-01,1,117
HS,12-May-01,1,112
HS,12-May-01,1,117
HS,12-May-01,1,100
HS,12-May-01,1,124
HS,12-May-01,1,112
HS,13-May-01,1,122
HS,13-May-01,1,108
HS,13-May-01,1,103
HS,13-May-01,1,111
HS,14-May-01,1,125
HS,14-May-01,1,116
HS,14-May-01,1,100
HS,14-May-01,1,97
HS,15-May-01,1,115
HS,15-May-01,1,106
HS,15-May-01,1,112
HS,15-May-01,1,107
HS,16-May-01,1,107
HS,16-May-01,1,105
HS,16-May-01,1,117
HS,16-May-01,1,129
HS,16-May-01,1,105
HS,16-May-01,1,93
HS,17-May-01,1,87
HS,17-May-01,1,113
HS,17-May-01,1,115
HS,17-May-01,1,109
HS,18-May-01,1,124
HS,18-May-01,1,116
HS,18-May-01,1,100
HS,18-May-01,1,109
HS,18-May-01,1,114
HS,19-May-01,1,119
HS,19-May-01,1,113
HS,19-May-01,1,113
HS,19-May-01,1,126
HS,19-May-01,1,116
HS,20-May-01,1,98
HS,20-May-01,1,117
HS,20-May-01,1,120
HS,20-May-01,1,114
HS,20-May-01,1,115
HS,21-May-01,1,102
HS,21-May-01,1,121
HS,21-May-01,1,92
HS,22-May-01,1,118
HS,22-May-01,1,100
HS,22-May-01,1,112
HS,22-May-01,1,118
HS,23-May-01,1,132
HS,23-May-01,1,105
HS,23-May-01,1,105
HS,23-May-01,1,104
HS,23-May-01,1,104
HS,24-May-01,1,110
HS,24-May-01,1,118
HS,24-May-01,1,115
HS,24-May-01,1,116
HS,24-May-01,1,109
HS,25-May-01,1,98
HS,25-May-01,1,102
HS,27-May-01,1,123
HS,27-May-01,1,104
HS,27-May-01,1,114
HS,28-May-01,1,128
HS,29-May-01,1,105
HS,29-May-01,1,122
HS,30-May-01,1,117
HS,6-May-01,2,141
HS,8-May-01,2,140
HS,8-May-01,2,139
HS,9-May-01,2,136
HS,13-May-01,2,145
HS,14-May-01,2,141
HS,14-May-01,2,139
HS,15-May-01,2,140
HS,15-May-01,2,128
HS,18-May-01,2,131
HS,19-May-01,2,125
HS,21-May-01,2,137
HS,25-May-01,2,133
HS,9-May-02,1,102
HS,9-May-02,1,97
HS,10-May-02,1,118
HS,11-May-02,1,102
HS,11-May-02,1,105
HS,12-May-02,1,103
HS,12-May-02,1,100
HS,12-May-02,1,95
HS,12-May-02,1,100
HS,12-May-02,1,108
HS,12-May-02,1,103
HS,12-May-02,1,109
HS,13-May-02,1,103
HS,13-May-02,1,105
HS,13-May-02,1,110
HS,13-May-02,1,97
HS,13-May-02,1,120
HS,13-May-02,1,100
HS,13-May-02,1,113
HS,13-May-02,1,120
HS,13-May-02,1,124
HS,13-May-02,1,98
HS,13-May-02,1,109
HS,13-May-02,1,97
HS,13-May-02,1,112
HS,13-May-02,1,103
HS,13-May-02,1,110
HS,14-May-02,1,122
HS,14-May-02,1,114
HS,14-May-02,1,95
HS,14-May-02,1,110
HS,14-May-02,1,101
HS,14-May-02,1,116
HS,14-May-02,1,98
HS,14-May-02,1,107
HS,15-May-02,1,115
HS,15-May-02,1,108
HS,15-May-02,1,102
HS,15-May-02,1,106
HS,15-May-02,1,107
HS,15-May-02,1,113
HS,15-May-02,1,105
HS,15-May-02,1,112
HS,15-May-02,1,104
HS,15-May-02,1,129
HS,15-May-02,1,107
HS,15-May-02,1,118
HS,15-May-02,1,117
HS,15-May-02,1,99
HS,15-May-02,1,118
HS,15-May-02,1,99
HS,15-May-02,1,115
HS,15-May-02,1,106
HS,15-May-02,1,100
HS,15-May-02,1,105
HS,15-May-02,1,96
HS,15-May-02,1,101
HS,15-May-02,1,112
HS,15-May-02,1,107
HS,16-May-02,1,102
HS,16-May-02,1,105
HS,16-May-02,1,110
HS,16-May-02,1,109
HS,16-May-02,1,98
HS,16-May-02,1,112
HS,16-May-02,1,102
HS,16-May-02,1,102
HS,17-May-02,1,113
HS,17-May-02,1,108
HS,17-May-02,1,113
HS,17-May-02,1,96
HS,17-May-02,1,98
HS,17-May-02,1,103
HS,17-May-02,1,112
HS,17-May-02,1,110
HS,17-May-02,1,108
HS,17-May-02,1,113
HS,17-May-02,1,105
HS,18-May-02,1,96
HS,18-May-02,1,100
HS,18-May-02,1,100
HS,18-May-02,1,113
HS,18-May-02,1,107
HS,18-May-02,1,115
HS,18-May-02,1,115
HS,18-May-02,1,110
HS,18-May-02,1,110
HS,18-May-02,1,102
HS,18-May-02,1,115
HS,19-May-02,1,122
HS,19-May-02,1,106
HS,19-May-02,1,117
HS,19-May-02,1,108
HS,19-May-02,1,115
HS,19-May-02,1,95
HS,20-May-02,1,108
HS,20-May-02,1,95
HS,20-May-02,1,115
HS,20-May-02,1,108
HS,20-May-02,1,105
HS,21-May-02,1,106
HS,22-May-02,1,104
HS,22-May-02,1,115
HS,22-May-02,1,104
HS,22-May-02,1,100
HS,23-May-02,1,112
HS,23-May-02,1,103
HS,23-May-02,1,108
HS,23-May-02,1,108
HS,23-May-02,1,120
HS,23-May-02,1,104
HS,24-May-02,1,114
HS,24-May-02,1,105
HS,24-May-02,1,103
HS,24-May-02,1,118
HS,25-May-02,1,102
HS,25-May-02,1,99
HS,25-May-02,1,107
HS,25-May-02,1,123
HS,25-May-02,1,120
HS,25-May-02,1,108
HS,25-May-02,1,115
HS,26-May-02,1,90
HS,27-May-02,1,128
HS,29-May-02,1,115
HS,29-May-02,1,110
HS,29-May-02,1,107
HS,15-May-02,2,136
HS,15-May-02,2,134
HS,16-May-02,2,137
HS,17-May-02,2,164
HS,18-May-02,2,123
HS,21-May-02,2,144
HS,22-May-02,2,137
HS,29-May-02,2,134
HS,3-May-03,1,109
HS,3-May-03,1,111
HS,4-May-03,1,116
HS,5-May-03,1,102
HS,6-May-03,1,103
HS,6-May-03,1,123
HS,7-May-03,1,110
HS,7-May-03,1,103
HS,7-May-03,1,118
HS,7-May-03,1,109
HS,7-May-03,1,110
HS,7-May-03,1,105
HS,8-May-03,1,114
HS,8-May-03,1,115
HS,8-May-03,1,114
HS,8-May-03,1,111
HS,8-May-03,1,130
HS,8-May-03,1,108
HS,8-May-03,1,112
HS,8-May-03,1,104
HS,8-May-03,1,103
HS,9-May-03,1,128
HS,9-May-03,1,111
HS,9-May-03,1,113
HS,9-May-03,1,114
HS,9-May-03,1,118
HS,9-May-03,1,112
HS,9-May-03,1,107
HS,9-May-03,1,109
HS,9-May-03,1,108
HS,9-May-03,1,110
HS,10-May-03,1,118
HS,10-May-03,1,120
HS,10-May-03,1,115
HS,10-May-03,1,104
HS,10-May-03,1,101
HS,10-May-03,1,114
HS,10-May-03,1,104
HS,10-May-03,1,103
HS,11-May-03,1,113
HS,11-May-03,1,114
HS,11-May-03,1,100
HS,11-May-03,1,112
HS,11-May-03,1,114
HS,11-May-03,1,122
HS,11-May-03,1,121
HS,12-May-03,1,117
HS,12-May-03,1,117
HS,12-May-03,1,111
HS,12-May-03,1,106
HS,12-May-03,1,110
HS,12-May-03,1,108
HS,12-May-03,1,110
HS,12-May-03,1,113
HS,12-May-03,1,109
HS,12-May-03,1,113
HS,12-May-03,1,112
HS,12-May-03,1,112
HS,12-May-03,1,117
HS,12-May-03,1,109
HS,12-May-03,1,103
HS,12-May-03,1,96
HS,12-May-03,1,106
HS,14-May-03,1,100
HS,14-May-03,1,112
HS,15-May-03,1,109
HS,15-May-03,1,118
HS,15-May-03,1,115
HS,15-May-03,1,105
HS,15-May-03,1,110
HS,15-May-03,1,117
HS,16-May-03,1,131
HS,16-May-03,1,126
HS,16-May-03,1,115
HS,16-May-03,1,117
HS,16-May-03,1,96
HS,17-May-03,1,128
HS,17-May-03,1,100
HS,17-May-03,1,97
HS,18-May-03,1,105
HS,18-May-03,1,115
HS,18-May-03,1,105
HS,18-May-03,1,98
HS,19-May-03,1,102
HS,19-May-03,1,104
HS,19-May-03,1,102
HS,19-May-03,1,114
HS,19-May-03,1,89
HS,20-May-03,1,92
HS,20-May-03,1,105
HS,20-May-03,1,97
HS,20-May-03,1,113
HS,20-May-03,1,90
HS,21-May-03,1,107
HS,24-May-03,1,98
HS,24-May-03,1,92
HS,24-May-03,1,93
HS,25-May-03,1,102
HS,26-May-03,1,108
HS,26-May-03,1,97
HS,26-May-03,1,111
HS,29-Apr-03,2,125
HS,30-Apr-03,2,118
HS,4-May-03,2,142
HS,6-May-03,2,142
HS,7-May-03,2,128
HS,7-May-03,2,138
HS,8-May-03,2,132
HS,8-May-03,2,148
HS,9-May-03,2,133
HS,9-May-03,2,123
HS,10-May-03,2,153
HS,10-May-03,2,130
HS,11-May-03,2,128
HS,11-May-03,2,138
HS,11-May-03,2,143
HS,11-May-03,2,130
HS,11-May-03,2,143
HS,12-May-03,2,150
HS,12-May-03,2,121
HS,12-May-03,2,133
HS,12-May-03,2,119
HS,12-May-03,2,131
HS,13-May-03,2,158
HS,13-May-03,2,159
HS,13-May-03,2,142
HS,13-May-03,2,138
HS,13-May-03,2,140
HS,14-May-03,2,146
HS,14-May-03,2,144
HS,14-May-03,2,141
HS,14-May-03,2,147
HS,16-May-03,2,134
HS,20-May-03,2,141
HS,23-Apr-04,1,92
HS,24-Apr-04,1,102
HS,29-Apr-04,1,112
HS,29-Apr-04,1,110
HS,29-Apr-04,1,112
HS,30-Apr-04,1,100
HS,30-Apr-04,1,121
HS,30-Apr-04,1,112
HS,30-Apr-04,1,112
HS,30-Apr-04,1,115
HS,1-May-04,1,120
HS,1-May-04,1,112
HS,1-May-04,1,107
HS,2-May-04,1,101
HS,2-May-04,1,110
HS,2-May-04,1,103
HS,3-May-04,1,120
HS,3-May-04,1,116
HS,3-May-04,1,108
HS,3-May-04,1,95
HS,4-May-04,1,106
HS,4-May-04,1,107
HS,4-May-04,1,118
HS,5-May-04,1,132
HS,5-May-04,1,107
HS,5-May-04,1,92
HS,5-May-04,1,117
HS,5-May-04,1,104
HS,5-May-04,1,106
HS,5-May-04,1,111
HS,6-May-04,1,118
HS,6-May-04,1,128
HS,6-May-04,1,115
HS,6-May-04,1,109
HS,6-May-04,1,119
HS,6-May-04,1,116
HS,6-May-04,1,136
HS,7-May-04,1,114
HS,7-May-04,1,108
HS,7-May-04,1,108
HS,7-May-04,1,104
HS,7-May-04,1,123
HS,7-May-04,1,111
HS,8-May-04,1,110
HS,8-May-04,1,105
HS,8-May-04,1,100
HS,8-May-04,1,103
HS,8-May-04,1,113
HS,8-May-04,1,99
HS,8-May-04,1,101
HS,8-May-04,1,102
HS,9-May-04,1,103
HS,9-May-04,1,105
HS,9-May-04,1,98
HS,9-May-04,1,93
HS,10-May-04,1,109
HS,10-May-04,1,98
HS,10-May-04,1,90
HS,10-May-04,1,108
HS,10-May-04,1,111
HS,10-May-04,1,121
HS,10-May-04,1,114
HS,11-May-04,1,102
HS,12-May-04,1,102
HS,12-May-04,1,114
HS,12-May-04,1,115
HS,12-May-04,1,117
HS,12-May-04,1,103
HS,12-May-04,1,106
HS,13-May-04,1,118
HS,14-May-04,1,106
HS,14-May-04,1,103
HS,14-May-04,1,106
HS,14-May-04,1,109
HS,15-May-04,1,102
HS,16-May-04,1,112
HS,16-May-04,1,122
HS,16-May-04,1,121
HS,17-May-04,1,115
HS,20-May-04,1,131
HS,20-May-04,1,95
HS,21-May-04,1,107
HS,21-May-04,1,118
HS,22-May-04,1,104
HS,23-May-04,1,106
HS,27-May-04,1,106
HS,29-Apr-04,2,132
HS,30-Apr-04,2,111
HS,4-May-04,2,116
HS,5-May-04,2,119
HS,6-May-04,2,129
HS,9-May-04,2,118
HS,25-Apr-05,1,93
HS,1-May-05,1,77
HS,3-May-05,1,102
HS,4-May-05,1,113
HS,5-May-05,1,100
HS,5-May-05,1,114
HS,6-May-05,1,96
HS,6-May-05,1,107
HS,6-May-05,1,88
HS,8-May-05,1,103
HS,8-May-05,1,105
HS,9-May-05,1,102
HS,9-May-05,1,93
HS,9-May-05,1,92
HS,9-May-05,1,85
HS,10-May-05,1,103
HS,10-May-05,1,104
HS,10-May-05,1,100
HS,11-May-05,1,102
HS,11-May-05,1,89
HS,12-May-05,1,122
HS,12-May-05,1,93
HS,12-May-05,1,107
HS,12-May-05,1,102
HS,12-May-05,1,95
HS,13-May-05,1,104
HS,13-May-05,1,95
HS,13-May-05,1,98
HS,14-May-05,1,103
HS,15-May-05,1,111
HS,15-May-05,1,104
HS,15-May-05,1,110
HS,15-May-05,1,103
HS,15-May-05,1,95
HS,16-May-05,1,115
HS,16-May-05,1,100
HS,16-May-05,1,115
HS,16-May-05,1,101
HS,16-May-05,1,91
HS,16-May-05,1,90
HS,17-May-05,1,93
HS,17-May-05,1,116
HS,17-May-05,1,104
HS,18-May-05,1,102
HS,20-May-05,1,109
HS,21-May-05,1,100
HS,22-May-05,1,112
HS,24-May-05,1,114
HS,25-May-05,1,97
HS,25-May-05,1,110
HS,26-May-05,1,107
HS,27-May-05,1,118
HS,28-May-05,1,105
HS,30-May-05,1,109
HS,30-May-05,1,106
HS,31-May-05,1,111
HS,31-May-05,1,94
HS,4-May-05,2,119
HS,6-May-05,2,125
HS,9-May-05,2,119
HS,9-May-05,2,127
HS,11-May-05,2,118
HS,13-May-05,2,123
HS,16-May-05,2,121
HS,17-May-05,2,125
HS,17-May-05,2,121
HS,17-May-05,2,134
HS,18-May-05,2,122
HS,19-May-05,2,133
HS,26-Apr-99,1,87
HS,29-Apr-99,1,87
HS,30-Apr-99,1,88
HS,30-Apr-99,1,106
HS,5-May-99,1,96
HS,5-May-99,1,76
HS,7-May-99,1,95
HS,7-May-99,1,101
HS,8-May-99,1,93
HS,13-May-99,1,98
HS,13-May-99,1,95
HS,16-May-99,1,110
HS,17-May-99,1,101
HS,18-May-99,1,114
HS,18-May-99,1,112
HS,18-May-99,1,98
HS,18-May-99,1,101
HS,18-May-99,1,120
HS,18-May-99,1,108
HS,18-May-99,1,101
HS,18-May-99,1,96
HS,19-May-99,1,120
HS,19-May-99,1,109
HS,19-May-99,1,96
HS,20-May-99,1,97
HS,20-May-99,1,100
HS,20-May-99,1,101
HS,20-May-99,1,100
HS,20-May-99,1,108
HS,20-May-99,1,102
HS,20-May-99,1,96
HS,20-May-99,1,109
HS,20-May-99,1,97
HS,20-May-99,1,110
HS,20-May-99,1,94
HS,20-May-99,1,103
HS,20-May-99,1,116
HS,20-May-99,1,102
HS,20-May-99,1,103
HS,20-May-99,1,98
HS,20-May-99,1,100
HS,20-May-99,1,105
HS,21-May-99,1,109
HS,21-May-99,1,109
HS,21-May-99,1,107
HS,21-May-99,1,103
HS,21-May-99,1,104
HS,21-May-99,1,92
HS,21-May-99,1,111
HS,21-May-99,1,112
HS,21-May-99,1,84
HS,22-May-99,1,93
HS,22-May-99,1,93
HS,22-May-99,1,104
HS,22-May-99,1,104
HS,22-May-99,1,100
HS,22-May-99,1,102
HS,22-May-99,1,95
HS,22-May-99,1,112
HS,22-May-99,1,107
HS,23-May-99,1,111
HS,23-May-99,1,114
HS,23-May-99,1,107
HS,23-May-99,1,108
HS,28-May-99,1,99
HS,29-May-99,1,83
HS,29-May-99,1,88
HS,29-May-99,1,93
HS,30-May-99,1,95
HS,31-May-99,1,89
HS,31-May-99,1,84
HS,31-May-99,1,91
HS,1-Jun-99,1,94
HS,1-Jun-99,1,82
HS,2-Jun-99,1,93
HS,3-May-99,2,117
HS,13-May-99,2,130
HS,18-May-99,2,135
HS,19-May-99,2,137
HS,19-May-99,2,140
HS,19-May-99,2,138
HS,20-May-99,2,141
HS,20-May-99,2,136
HS,20-May-99,2,129
HS,20-May-99,2,125
HS,22-May-99,2,140
HS,22-May-99,2,147
HS,22-May-99,2,129
AL,15-May-00,2,165
AL,15-May-00,2,147
AL,15-May-00,2,129
AL,22-May-00,2,138
AL,5-May-95,2,152
AL,15-May-95,2,132
AL,15-May-95,2,123
AL,16-May-95,2,133
AL,19-May-95,2,135
AL,12-May-96,1,122
AL,13-May-96,1,112
AL,13-May-96,1,104
AL,14-May-96,1,110
AL,14-May-96,1,118
AL,14-May-96,1,104
AL,14-May-96,1,101
AL,15-May-96,1,123
AL,15-May-96,1,126
AL,16-May-96,1,118
AL,17-May-96,1,102
AL,17-May-96,1,105
AL,17-May-96,1,105
AL,17-May-96,1,107
AL,20-May-96,1,111
AL,20-May-96,1,113
AL,20-May-96,1,118
